"id","cid","invid","pid","delid","inv_date","po_date","do_date"
"1386","185","427","0","0","2025-02-13 15:19:36",,"2025-02-13 15:19:36"
"1387","185","427","0","0","2025-02-13 15:19:36",,"2025-02-13 15:19:36"
"1388","185","427","0","0","2025-02-13 15:19:36",,"2025-02-13 15:19:36"
"1389","185","428","0","0","2025-02-13 15:24:04",,"2025-02-13 15:24:04"
"1390","185","428","0","0","2025-02-13 15:24:04",,"2025-02-13 15:24:04"
"1391","176","429","0","0","2025-02-18 09:53:22",,"2025-02-18 09:53:22"
"1392","176","429","0","0","2025-02-18 09:53:22",,"2025-02-18 09:53:22"
"1393","176","429","0","0","2025-02-18 09:53:22",,"2025-02-18 09:53:22"
"1394","114","430","0","0","2025-02-18 11:45:55",,"2025-02-18 11:45:55"
"1395","114","430","0","0","2025-02-18 11:45:55",,"2025-02-18 11:45:55"
"1396","114","430","0","0","2025-02-18 11:45:55",,"2025-02-18 11:45:55"
"1397","114","430","0","0","2025-02-18 11:45:55",,"2025-02-18 11:45:55"
"1398","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1399","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1400","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1401","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1402","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1403","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1404","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1405","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1406","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1407","179","431","0","0","2025-02-18 15:40:32",,"2025-02-18 15:40:32"
"1408","55","432","0","0","2025-02-20 17:11:05",,"2025-02-20 17:11:05"
"1409","55","432","0","0","2025-02-20 17:11:05",,"2025-02-20 17:11:05"
"1410","55","432","0","0","2025-02-20 17:11:05",,"2025-02-20 17:11:05"
"1411","55","432","0","0","2025-02-20 17:11:05",,"2025-02-20 17:11:05"
"1412","55","432","0","0","2025-02-20 17:11:05",,"2025-02-20 17:11:05"
"1413","114","433","0","0","2025-02-21 15:15:54",,"2025-02-21 15:15:54"
"1414","137","434","0","0","2025-02-25 10:09:02",,"2025-02-25 10:09:02"
"1415","137","434","0","0","2025-02-25 10:09:02",,"2025-02-25 10:09:02"
"1416","73","435","0","0","2025-02-26 16:26:18",,"2025-02-26 16:26:18"
"1417","73","435","0","0","2025-02-26 16:26:18",,"2025-02-26 16:26:18"
"1418","73","435","0","0","2025-02-26 16:26:18",,"2025-02-26 16:26:18"
"1419","73","435","0","0","2025-02-26 16:26:18",,"2025-02-26 16:26:18"
"1420","73","435","0","0","2025-02-26 16:26:18",,"2025-02-26 16:26:18"
"1421","123","436","0","0","2025-02-26 16:43:20",,"2025-02-26 16:43:20"
"1422","123","436","0","0","2025-02-26 16:43:20",,"2025-02-26 16:43:20"
"1423","123","436","0","0","2025-02-26 16:43:20",,"2025-02-26 16:43:20"
"1424","123","436","0","0","2025-02-26 16:43:20",,"2025-02-26 16:43:20"
"1425","123","436","0","0","2025-02-26 16:43:20",,"2025-02-26 16:43:20"
"1426","123","436","0","0","2025-02-26 16:43:20",,"2025-02-26 16:43:20"
"1427","123","436","0","0","2025-02-26 16:43:20",,"2025-02-26 16:43:20"
"1428","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1429","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1430","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1431","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1432","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1433","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1434","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1435","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1436","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1437","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1438","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1439","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1440","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1441","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1442","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1443","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1444","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1445","185","437","0","0","2025-03-04 10:19:48",,"2025-03-04 10:19:48"
"1446","176","438","0","0","2025-03-04 11:56:58",,"2025-03-04 11:56:58"
"1447","176","438","0","0","2025-03-04 11:56:58",,"2025-03-04 11:56:58"
"1448","176","438","0","0","2025-03-04 11:56:58",,"2025-03-04 11:56:58"
"1449","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1450","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1451","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1452","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1453","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1454","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1455","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1456","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1457","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1458","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1459","163","439","0","0","2025-03-04 12:55:37",,"2025-03-04 12:55:37"
"1460","0","440","0","0","2025-03-05 11:01:41",,"2025-03-05 11:01:41"
"1461","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1462","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1463","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1464","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1465","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1466","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1467","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1468","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1469","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1470","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1471","73","441","0","0","2025-03-06 11:43:35",,"2025-03-06 11:43:35"
"1472","176","442","0","0","2025-03-07 09:13:49",,"2025-03-07 09:13:49"
"1473","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1474","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1475","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1476","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1477","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1478","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1479","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1480","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1481","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1482","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1483","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1484","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1485","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1486","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1487","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1488","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1489","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1490","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1491","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1492","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1493","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1494","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1495","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1496","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1497","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1498","111","443","0","0","2025-03-07 10:52:38",,"2025-03-07 10:52:38"
"1499","142","444","0","0","2025-03-07 12:37:23",,"2025-03-07 12:37:23"
"1500","142","444","0","0","2025-03-07 12:37:23",,"2025-03-07 12:37:23"
"1501","142","444","0","0","2025-03-07 12:37:23",,"2025-03-07 12:37:23"
"1502","142","444","0","0","2025-03-07 12:37:23",,"2025-03-07 12:37:23"
"1503","142","444","0","0","2025-03-07 12:37:23",,"2025-03-07 12:37:23"
"1504","142","444","0","0","2025-03-07 12:37:23",,"2025-03-07 12:37:23"
"1505","142","444","0","0","2025-03-07 12:37:23",,"2025-03-07 12:37:23"
"1506","142","444","0","0","2025-03-07 12:37:23",,"2025-03-07 12:37:23"
"1507","142","444","0","0","2025-03-07 12:37:23",,"2025-03-07 12:37:23"
"1508","142","445","0","0","2025-03-07 12:40:38",,"2025-03-07 12:40:38"
"1509","142","445","0","0","2025-03-07 12:40:38",,"2025-03-07 12:40:38"
"1510","131","446","0","0","2025-03-14 11:55:34",,"2025-03-14 11:55:34"
"1511","131","446","0","0","2025-03-14 11:55:34",,"2025-03-14 11:55:34"
"1512","131","446","0","0","2025-03-14 11:55:34",,"2025-03-14 11:55:34"
"1513","131","446","0","0","2025-03-14 11:55:34",,"2025-03-14 11:55:34"
"1514","131","446","0","0","2025-03-14 11:55:34",,"2025-03-14 11:55:34"
"1515","131","446","0","0","2025-03-14 11:55:34",,"2025-03-14 11:55:34"
"1516","132","447","0","0","2025-03-15 13:03:29",,"2025-03-15 13:03:29"
"1517","132","447","0","0","2025-03-15 13:03:29",,"2025-03-15 13:03:29"
"1518","132","447","0","0","2025-03-15 13:03:29",,"2025-03-15 13:03:29"
"1519","73","448","0","0","2025-03-15 14:14:10",,"2025-03-15 14:14:10"
"1520","73","448","0","0","2025-03-15 14:14:10",,"2025-03-15 14:14:10"
"1521","73","448","0","0","2025-03-15 14:14:10",,"2025-03-15 14:14:10"
"1522","73","448","0","0","2025-03-15 14:14:10",,"2025-03-15 14:14:10"
"1523","73","448","0","0","2025-03-15 14:14:10",,"2025-03-15 14:14:10"
"1524","73","448","0","0","2025-03-15 14:14:10",,"2025-03-15 14:14:10"
"1525","73","448","0","0","2025-03-15 14:14:10",,"2025-03-15 14:14:10"
"1526","73","448","0","0","2025-03-15 14:14:10",,"2025-03-15 14:14:10"
"1527","73","448","0","0","2025-03-15 14:14:10",,"2025-03-15 14:14:10"
"1528","108","449","0","0","2025-03-18 09:53:46",,"2025-03-18 09:53:46"
"1529","108","449","0","0","2025-03-18 09:53:46",,"2025-03-18 09:53:46"
"1530","176","450","0","0","2025-03-18 12:23:11",,"2025-03-18 12:23:11"
"1531","176","450","0","0","2025-03-18 12:23:11",,"2025-03-18 12:23:11"
"1532","176","450","0","0","2025-03-18 12:23:11",,"2025-03-18 12:23:11"
"1533","176","450","0","0","2025-03-18 12:23:11",,"2025-03-18 12:23:11"
"1534","176","450","0","0","2025-03-18 12:23:11",,"2025-03-18 12:23:11"
"1535","176","450","0","0","2025-03-18 12:23:11",,"2025-03-18 12:23:11"
"1536","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1537","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1538","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1539","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1540","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1541","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1542","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1543","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1544","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1545","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1546","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1547","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1548","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1549","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1550","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1551","142","451","0","0","2025-03-18 12:46:41",,"2025-03-18 12:46:41"
"1552","123","452","0","0","2025-03-20 13:28:22",,"2025-03-20 13:28:22"
"1553","123","452","0","0","2025-03-20 13:28:22",,"2025-03-20 13:28:22"
"1554","184","453","0","0","2025-03-22 16:13:57",,"2025-03-22 16:13:57"
"1555","158","454","0","0","2025-03-25 09:01:55",,"2025-03-25 09:01:55"
"1556","158","454","0","0","2025-03-25 09:01:55",,"2025-03-25 09:01:55"
"1557","158","454","0","0","2025-03-25 09:01:55",,"2025-03-25 09:01:55"
"1558","158","454","0","0","2025-03-25 09:01:55",,"2025-03-25 09:01:55"
"1559","158","454","0","0","2025-03-25 09:01:55",,"2025-03-25 09:01:55"
"1560","118","455","0","0","2025-03-25 09:05:54",,"2025-03-25 09:05:54"
"1561","183","456","0","0","2025-03-25 10:08:40",,"2025-03-25 10:08:40"
"1562","183","456","0","0","2025-03-25 10:08:40",,"2025-03-25 10:08:40"
"1563","183","456","0","0","2025-03-25 10:08:40",,"2025-03-25 10:08:40"
"1564","183","456","0","0","2025-03-25 10:08:40",,"2025-03-25 10:08:40"
"1565","183","456","0","0","2025-03-25 10:08:40",,"2025-03-25 10:08:40"
"1566","183","456","0","0","2025-03-25 10:08:40",,"2025-03-25 10:08:40"
"1567","184","457","0","0","2025-03-25 10:54:43",,"2025-03-25 10:54:43"
"1568","184","457","0","0","2025-03-25 10:54:43",,"2025-03-25 10:54:43"
"1569","188","458","0","0","2025-03-26 14:03:15",,"2025-03-26 14:03:15"
"1570","188","458","0","0","2025-03-26 14:03:15",,"2025-03-26 14:03:15"
"1571","188","458","0","0","2025-03-26 14:03:15",,"2025-03-26 14:03:15"
"1572","188","458","0","0","2025-03-26 14:03:15",,"2025-03-26 14:03:15"
"1573","189","459","0","0","2025-03-28 14:43:06",,"2025-03-28 14:43:06"
"1574","189","459","0","0","2025-03-28 14:43:06",,"2025-03-28 14:43:06"
"1575","189","459","0","0","2025-03-28 14:43:06",,"2025-03-28 14:43:06"
"1576","189","459","0","0","2025-03-28 14:43:06",,"2025-03-28 14:43:06"
"1577","189","459","0","0","2025-03-28 14:43:06",,"2025-03-28 14:43:06"
"1578","82","460","0","0","2025-04-03 14:04:56",,"2025-04-03 14:04:56"
"1579","82","460","0","0","2025-04-03 14:04:56",,"2025-04-03 14:04:56"
"1580","82","460","0","0","2025-04-03 14:04:56",,"2025-04-03 14:04:56"
"1581","82","460","0","0","2025-04-03 14:04:56",,"2025-04-03 14:04:56"
"1582","184","461","0","0","2025-04-04 09:27:26",,"2025-04-04 09:27:26"
"1583","184","461","0","0","2025-04-04 09:27:26",,"2025-04-04 09:27:26"
"1584","184","461","0","0","2025-04-04 09:27:26",,"2025-04-04 09:27:26"
"1585","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1586","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1587","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1588","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1589","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1590","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1591","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1592","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1593","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1594","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1595","123","462","0","0","2025-04-04 15:57:20",,"2025-04-04 15:57:20"
"1596","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1597","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1598","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1599","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1600","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1601","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1602","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1603","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1604","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1605","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1606","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1607","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1608","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1609","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1610","190","463","0","0","2025-04-04 16:11:15",,"2025-04-04 16:11:15"
"1611","185","464","0","0","2025-04-05 15:50:14",,"2025-04-05 15:50:14"
"1612","185","464","0","0","2025-04-05 15:50:14",,"2025-04-05 15:50:14"
"1613","185","464","0","0","2025-04-05 15:50:14",,"2025-04-05 15:50:14"
"1614","185","464","0","0","2025-04-05 15:50:14",,"2025-04-05 15:50:14"
"1615","185","464","0","0","2025-04-05 15:50:14",,"2025-04-05 15:50:14"
"1616","185","464","0","0","2025-04-05 15:50:14",,"2025-04-05 15:50:14"
"1617","185","464","0","0","2025-04-05 15:50:14",,"2025-04-05 15:50:14"
"1618","185","464","0","0","2025-04-05 15:50:14",,"2025-04-05 15:50:14"
"1619","190","465","0","0","2025-04-05 16:49:09",,"2025-04-05 16:49:09"
"1620","190","465","0","0","2025-04-05 16:49:09",,"2025-04-05 16:49:09"
"1621","190","465","0","0","2025-04-05 16:49:09",,"2025-04-05 16:49:09"
"1622","163","466","0","0","2025-04-08 16:21:34",,"2025-04-08 16:21:34"
"1623","163","466","0","0","2025-04-08 16:21:34",,"2025-04-08 16:21:34"
"1624","191","467","0","0","2025-04-09 17:16:52",,"2025-04-09 17:16:52"
"1625","191","467","0","0","2025-04-09 17:16:52",,"2025-04-09 17:16:52"
"1626","191","467","0","0","2025-04-09 17:16:52",,"2025-04-09 17:16:52"
"1627","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1628","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1629","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1630","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1631","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1632","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1633","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1634","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1635","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1636","114","468","0","0","2025-04-10 09:36:25",,"2025-04-10 09:36:25"
"1637","54","469","0","0","2025-04-15 12:44:44",,"2025-04-15 12:44:44"
"1638","54","469","0","0","2025-04-15 12:44:44",,"2025-04-15 12:44:44"
"1639","54","469","0","0","2025-04-15 12:44:44",,"2025-04-15 12:44:44"
"1640","54","470","0","0","2025-04-15 12:46:09",,"2025-04-15 12:46:09"
"1641","54","470","0","0","2025-04-15 12:46:09",,"2025-04-15 12:46:09"
"1642","160","471","0","0","2025-04-16 17:52:33",,"2025-04-16 17:52:33"
"1643","160","471","0","0","2025-04-16 17:52:33",,"2025-04-16 17:52:33"
"1644","160","471","0","0","2025-04-16 17:52:33",,"2025-04-16 17:52:33"
"1645","160","471","0","0","2025-04-16 17:52:33",,"2025-04-16 17:52:33"
"1646","160","471","0","0","2025-04-16 17:52:33",,"2025-04-16 17:52:33"
"1647","192","472","0","0","2025-04-17 16:37:34",,"2025-04-17 16:37:34"
"1648","192","472","0","0","2025-04-17 16:37:34",,"2025-04-17 16:37:34"
"1649","192","472","0","0","2025-04-17 16:37:34",,"2025-04-17 16:37:34"
"1650","192","472","0","0","2025-04-17 16:37:34",,"2025-04-17 16:37:34"
"1651","192","472","0","0","2025-04-17 16:37:34",,"2025-04-17 16:37:34"
"1652","192","472","0","0","2025-04-17 16:37:34",,"2025-04-17 16:37:34"
"1653","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1654","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1655","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1656","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1657","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1658","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1659","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1660","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1661","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1662","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1663","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1664","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1665","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1666","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1667","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1668","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1669","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1670","142","473","0","0","2025-04-18 14:49:55",,"2025-04-18 14:49:55"
"1671","109","474","0","0","2025-04-18 14:53:22",,"2025-04-18 14:53:22"
"1672","183","475","0","0","2025-04-19 15:26:17",,"2025-04-19 15:26:17"
"1673","183","475","0","0","2025-04-19 15:26:17",,"2025-04-19 15:26:17"
"1674","183","475","0","0","2025-04-19 15:26:17",,"2025-04-19 15:26:17"
"1675","183","475","0","0","2025-04-19 15:26:17",,"2025-04-19 15:26:17"
"1676","185","476","0","0","2025-04-23 13:57:15",,"2025-04-23 13:57:15"
"1677","142","477","0","0","2025-04-24 14:07:58",,"2025-04-24 14:07:58"
"1678","142","477","0","0","2025-04-24 14:07:58",,"2025-04-24 14:07:58"
"1679","142","477","0","0","2025-04-24 14:07:58",,"2025-04-24 14:07:58"
"1680","142","477","0","0","2025-04-24 14:07:58",,"2025-04-24 14:07:58"
"1681","142","477","0","0","2025-04-24 14:07:58",,"2025-04-24 14:07:58"
"1682","142","478","0","0","2025-04-24 14:14:18",,"2025-04-24 14:14:18"
"1683","142","478","0","0","2025-04-24 14:14:18",,"2025-04-24 14:14:18"
"1684","142","478","0","0","2025-04-24 14:14:18",,"2025-04-24 14:14:18"
"1685","142","478","0","0","2025-04-24 14:14:18",,"2025-04-24 14:14:18"
"1686","142","478","0","0","2025-04-24 14:14:18",,"2025-04-24 14:14:18"
"1687","193","479","0","0","2025-04-25 10:12:06",,"2025-04-25 10:12:06"
"1688","183","480","0","0","2025-04-25 12:33:20",,"2025-04-25 12:33:20"
"1689","183","480","0","0","2025-04-25 12:33:20",,"2025-04-25 12:33:20"
"1690","183","480","0","0","2025-04-25 12:33:20",,"2025-04-25 12:33:20"
"1691","183","480","0","0","2025-04-25 12:33:20",,"2025-04-25 12:33:20"
"1692","183","480","0","0","2025-04-25 12:33:20",,"2025-04-25 12:33:20"
"1693","183","480","0","0","2025-04-25 12:33:20",,"2025-04-25 12:33:20"
"1694","183","480","0","0","2025-04-25 12:33:20",,"2025-04-25 12:33:20"
"1695","87","481","0","0","2025-05-03 17:11:58",,"2025-05-03 17:11:58"
"1696","87","481","0","0","2025-05-03 17:11:58",,"2025-05-03 17:11:58"
"1697","87","481","0","0","2025-05-03 17:11:58",,"2025-05-03 17:11:58"
"1698","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1699","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1700","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1701","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1702","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1703","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1704","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1705","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1706","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1707","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1708","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1709","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1710","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1711","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1712","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1713","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1714","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1715","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1716","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1717","163","482","0","0","2025-05-08 12:39:03",,"2025-05-08 12:39:03"
"1718","183","483","0","0","2025-05-09 10:34:52",,"2025-05-09 10:34:52"
"1719","183","483","0","0","2025-05-09 10:34:52",,"2025-05-09 10:34:52"
"1720","183","483","0","0","2025-05-09 10:34:52",,"2025-05-09 10:34:52"
"1721","183","483","0","0","2025-05-09 10:34:52",,"2025-05-09 10:34:52"
"1722","183","483","0","0","2025-05-09 10:34:52",,"2025-05-09 10:34:52"
"1723","183","483","0","0","2025-05-09 10:34:52",,"2025-05-09 10:34:52"
"1724","183","483","0","0","2025-05-09 10:34:52",,"2025-05-09 10:34:52"
"1725","183","483","0","0","2025-05-09 10:34:52",,"2025-05-09 10:34:52"
